frame_number, orig_local_time, orig_local_time2, local_time, game_elapsed_time, time_diff, inter_data_frame_number,emotion-1,emotion-2,emotion-3,emotion-4,emotion-5,emotion-6,emotion-7,emotion-8,emotion-9,expression-1,expression-2,expression-3,expression-4,expression-5,expression-6,expression-7,expression-8,expression-9,expression-10,expression-11,expression-12,expression-13,expression-14,expression-15,expression-16,expression-17,expression-18,expression-19,expression-20,expression-21,measurement-1,measurement-2,measurement-3,measurement-4
11,,,2018-02-21-15:32:25,,0,0,0.0017933767521753907,0.08099453896284103,0.44793811440467834,0.32334205508232117,1.1349257230758667,0.015147347934544086,0.007216413505375385,0.4864972233772278,-4.5844268798828125,71.35286712646484,9.589602001369713e-09,0.6487507224082947,13.416139602661133,2.538703969268141e-10,3.4767745091812685e-06,5.877532203157898e-06,1.5204414921754505e-05,0.16756503283977509,0.04054412245750427,35.54541778564453,0.003156810300424695,0.021309692412614822,4.8999738693237305,1.1349257230758667,17.7835636138916,1.5486652046092786e-05,0.002290768316015601,0.0008127514738589525,72.82470703125,0.06119658425450325,45.14052200317383,17.43708038330078,6.5774335861206055,3.955742835998535
12,,,2018-02-21-15:32:25,,0,0,0.0017889237497001886,0.004750396125018597,0.41165900230407715,3.3002614974975586,0.6310076117515564,0.056741900742053986,0.0019162879325449467,1.2976975440979004,-0.25798797607421875,97.22247314453125,5.162699087679634e-11,0.6310076117515564,0.40857115387916565,7.283347969178067e-08,2.787427320072311e-07,7.865056161904249e-09,2.517185748729389e-05,0.00022521521896123886,0.46446317434310913,75.16181182861328,2.6587389584165066e-05,0.004086202941834927,27.037151336669922,0.00029358515166677535,99.03694915771484,9.804237777188973e-08,0.0007604844286106527,8.135012876664405e-07,1.9603997468948364,0.21157467365264893,47.162445068359375,4.22279691696167,-3.9507622718811035,1.8042352199554443
13,,,2018-02-21-15:32:25,,0,0,0.0017575551755726337,0.004256210755556822,0.42180731892585754,13.53923225402832,1.7643216848373413,0.12946386635303497,0.0008392228046432137,2.5005481243133545,0.13233670592308044,98.10363006591797,4.238743522844146e-10,1.7643216848373413,7.410633406834677e-05,2.8469484547599677e-09,5.859599696123041e-06,1.7898034165853005e-09,1.2873620391928853e-07,9.784795338418917e-07,7.137728243833408e-05,99.05571746826172,6.088918598834425e-05,0.13344955444335938,41.467384338378906,0.002190593397244811,99.69047546386719,6.02729643972566e-10,2.57905526268587e-07,0.00014582772564608604,1.2428665161132812,0.7252429723739624,48.08586883544922,2.269568681716919,-5.507078647613525,1.9847428798675537
14,,,2018-02-21-15:32:26,,0,0,0.0018401466077193618,0.005133332684636116,0.5874247550964355,0.1922014355659485,4.7002458572387695,0.004535303916782141,0.023948879912495613,0.19285106658935547,-3.8572463989257812,98.13035583496094,9.549779633744038e-08,0.00011688805534504354,3.754000663757324,1.9106198578811018e-07,4.182411794317886e-05,5.0415622787625125e-09,3.065441678273828e-09,57.44976806640625,6.625943127502865e-10,0.036565691232681274,0.8363799452781677,0.03318159654736519,0.00029171412461437285,4.7002458572387695,99.24118041992188,4.5826065164789043e-10,2.8505829966461727e-13,0.01025334745645523,2.0296937741637322e-11,0.22898536920547485,48.24720764160156,2.1972603797912598,-27.854167938232422,14.455024719238281
15,,,2018-02-21-15:32:26,,0,0,0.0016705404268577695,0.004317115060985088,2.3146543502807617,0.2346031367778778,1.4312955141067505,0.011213471181690693,0.011799951083958149,0.31822308897972107,-6.428108215332031,94.99787902832031,1.4312955141067505,1.6467306807044224e-07,6.898681749589741e-05,0.0001271880028070882,4.0566523239249364e-05,0.00030569187947548926,6.60069053992629e-05,0.0010240820702165365,6.27807494879562e-08,24.414400100708008,12.140564918518066,0.07383043318986893,1.6566503047943115,0.011528111062943935,99.79475402832031,1.6501214838982037e-09,3.975890194851672e-06,0.009411780163645744,0.02283061109483242,39.25136184692383,40.930870056152344,-7.28004264831543,-23.373329162597656,18.20924186706543
16,,,2018-02-21-15:32:26,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,,,2018-02-21-15:32:26,,0,0,0.004990377463400364,0.0031840456649661064,0.34475386142730713,0.17538562417030334,5.623396873474121,0.07308392971754074,0.0007311669178307056,1.9523528814315796,3.8512351512908936,97.53827667236328,0.25724729895591736,3.4353181490587303e-06,0.0007403050549328327,9.13751355255954e-05,0.0005822984385304153,2.354129113868453e-09,4.3410986449998745e-07,1.4141636484055198e-06,4.492617335927207e-06,94.11412811279297,0.28593212366104126,5.623396873474121,3.037630319595337,3.103419780731201,91.93781280517578,5.004067560321346e-08,1.9205705914515647e-09,0.00021549580560531467,1.6769593003118644e-07,29.31624412536621,38.15092086791992,3.603070020675659,-27.712467193603516,6.071382999420166
18,,,2018-02-21-15:32:27,,0,0,35.289878845214844,0.00010304314491804689,0.03209976851940155,0.0028576254844665527,56.67497634887695,0.002908779541030526,1.9715249436558224e-05,2.2912251949310303,54.950374603271484,98.38325500488281,0.024350900202989578,4.882059329247568e-06,1.7167434634757228e-05,0.0002557279367465526,0.020963728427886963,1.8985464311782607e-09,4.2443645043022116e-07,4.767045993503416e-07,2.093041047146471e-07,99.9254150390625,0.576048731803894,56.67497634887695,0.35068410634994507,2.8591148853302,88.3851318359375,2.2636741903170332e-07,7.16827291968869e-11,0.01644817739725113,7.980299869814189e-07,83.92327117919922,37.92884063720703,1.4577265977859497,-22.727893829345703,5.511232852935791
19,,,2018-02-21-15:32:27,,0,0,99.92534637451172,5.589105057879351e-06,0.0015808350872248411,0.00011007551802322268,99.59687042236328,0.00016820205200929195,1.1458057542768074e-06,2.325408935546875,87.82841491699219,97.95919036865234,0.0004073596792295575,2.9433253985189367e-06,1.1038806313479199e-08,1.5502801034017466e-05,0.32773518562316895,2.548057986828667e-09,6.765842641698327e-08,2.938337217983644e-07,2.269070709104426e-09,99.99978637695312,3.096803665161133,99.59687042236328,0.002306407317519188,21.049482345581055,99.65159606933594,1.784200875931674e-08,4.0176556526105855e-11,16.72724723815918,1.1368040020443004e-07,86.89297485351562,37.314064025878906,-2.6439826488494873,-17.027381896972656,5.115249156951904
20,,,2018-02-21-15:32:27,,0,0,98.17200469970703,1.8897097106673755e-05,0.0025733632501214743,0.00041500283987261355,81.90924835205078,0.0005490446928888559,3.7549039006989915e-06,2.33541202545166,74.31767272949219,97.08074188232422,1.104982914057473e-07,4.366162102087401e-05,3.3188791714877652e-09,2.534421241762175e-07,0.444530189037323,3.032263862223772e-07,3.8067486940462913e-08,7.600747409242103e-08,5.423553273153914e-11,99.99906158447266,0.16871321201324463,81.90924835205078,0.007558266166597605,18.795146942138672,69.70122528076172,3.1576803394273156e-09,3.086840895741294e-12,5.059281349182129,1.6702185803296743e-06,23.90251922607422,35.65141296386719,-4.478931903839111,-4.297554969787598,5.504558563232422
21,,,2018-02-21-15:32:27,,0,0,99.02832794189453,1.518110184406396e-05,0.0008969807531684637,0.0003236594784539193,85.43307495117188,0.0004247260221745819,2.9143993742763996e-06,2.287230968475342,99.70809936523438,90.10343933105469,3.8694644710624004e-11,0.0014657361898571253,2.5142003323708195e-06,2.9093986086081713e-05,0.041514575481414795,0.0002272924321005121,0.00012597828754223883,5.379071808420122e-06,2.2507000707605584e-09,99.74644470214844,0.2309289574623108,85.43307495117188,0.15524785220623016,0.3275830149650574,47.77669143676758,3.665639667360665e-07,3.164736384064781e-08,82.44499206542969,0.005440623499453068,1.4765853881835938,35.44267272949219,-10.95614242553711,-2.2707509994506836,3.115999460220337
22,,,2018-02-21-15:32:27,,0,0,0.0030952610541135073,0.003650373313575983,0.35792940855026245,0.15913888812065125,2.962498188018799,0.011729712598025799,0.006278565619140863,0.4619120955467224,2.543041229248047,88.01268005371094,1.9556771757578417e-09,0.3455915153026581,7.243151048896834e-05,0.0027796572539955378,0.003688807599246502,0.15842121839523315,4.180867563263746e-06,6.394436059053987e-05,2.6110269502055417e-09,34.21364212036133,0.09412948787212372,2.962498188018799,0.2883003354072571,0.6413929462432861,96.85470581054688,1.3701590084735926e-08,1.2684679404628696e-06,0.15082159638404846,0.0003302130789961666,0.08384661376476288,34.92800521850586,-12.031843185424805,-0.31634899973869324,7.859909534454346
23,,,2018-02-21-15:32:27,,0,0,0.004512025974690914,0.0032612949144095182,0.3040308654308319,0.4255359172821045,4.984882831573486,0.03946061059832573,0.0014273575507104397,1.2434993982315063,4.900909900665283,84.29601287841797,5.41084999028385e-09,0.09310023486614227,1.2873103514721151e-05,4.305461970943725e-06,0.0292496457695961,0.0036857062950730324,6.455510970226896e-07,0.0019563722889870405,2.414165090058873e-09,74.73426818847656,0.060392118990421295,4.984882831573486,10.998159408569336,0.3661138713359833,99.38162231445312,1.1751466466591864e-08,2.6244219952786807e-06,0.35159745812416077,0.264042466878891,0.0154055031016469,35.046661376953125,-13.597902297973633,5.627166748046875,10.395879745483398
24,,,2018-02-21-15:32:28,,0,0,0.0019631993491202593,0.004335681442171335,0.42119723558425903,0.25967514514923096,0.39394786953926086,0.004816498141735792,0.022290188819169998,0.2105141282081604,-0.11095428466796875,78.35446166992188,7.441366273175376e-11,0.023823577910661697,0.021584155037999153,0.00020836932526435703,0.4242975115776062,0.738507091999054,4.4393626012606546e-05,0.0005594806862063706,2.9220664998774737e-08,2.8533802032470703,0.10299771279096603,0.39394786953926086,3.0931971073150635,0.0770108625292778,3.1852002143859863,7.852415365050547e-06,0.0009821004932746291,0.589593231678009,6.883296009618789e-05,0.00015165343938861042,35.349517822265625,-15.567782402038574,0.6536890864372253,10.439997673034668
25,,,2018-02-21-15:32:28,,0,0,99.74270629882812,9.14492648007581e-06,0.000511421705596149,0.0003925700730178505,92.78125,0.00022854137932881713,2.1242153707135003e-06,2.0914297103881836,99.77407836914062,77.5947265625,1.3804985883325571e-06,0.002605089684948325,0.0004230491758789867,2.373963980062399e-05,0.48030173778533936,0.014850011095404625,6.965232842048863e-06,3.5640908890854917e-08,7.90267495176522e-06,95.42559051513672,0.12890540063381195,92.78125,7.158885955810547,0.0137035446241498,1.613202452659607,3.4717647849902278e-06,1.993256091736839e-06,98.19547271728516,0.0002548782213125378,0.004350990056991577,35.19033432006836,-15.788986206054688,1.0878020524978638,5.723775386810303
26,,,2018-02-21-15:32:28,,0,0,0.007517483551055193,0.002692297101020813,0.24854926764965057,90.81826782226562,7.775986194610596,0.019460780546069145,0.0019907383248209953,0.8493732810020447,46.9467887878418,77.699951171875,3.8385326206480386e-07,0.009455057792365551,5.06363830936607e-05,3.817666947725229e-05,0.04213707894086838,0.3467954099178314,6.865452178317355e-06,3.483415156324554e-08,7.4343056439829525e-06,59.51728820800781,0.1269027143716812,7.775986194610596,85.88086700439453,0.1649513691663742,0.6196521520614624,1.2959186506122933e-06,5.98238329985179e-05,98.93035888671875,0.0021799856331199408,0.004808411467820406,35.7552490234375,-15.758671760559082,-1.6422609090805054,4.758824348449707
27,,,2018-02-21-15:32:28,,0,0,0.0034372962545603514,0.0036034074146300554,0.33238887786865234,1.699750304222107,3.4701578617095947,0.05748256295919418,0.0011943585705012083,1.529862403869629,41.7690544128418,77.87239837646484,3.9039292687448324e-07,0.001453472999855876,0.00022237136727198958,9.763449634192511e-05,0.02246617153286934,0.2892973721027374,1.2996167697565397e-06,3.3099327083618846e-06,2.8885660867672414e-06,83.37963104248047,0.0236758254468441,3.4701578617095947,23.08439064025879,0.005663398187607527,2.559248447418213,7.912915862107184e-06,2.0633502572309226e-05,96.30719757080078,0.050908856093883514,0.0010731341317296028,37.007781982421875,-15.708770751953125,-0.13469910621643066,6.015572547912598
28,,,2018-02-21-15:32:28,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,,,2018-02-21-15:32:29,,0,0,99.92974853515625,5.638842594635207e-06,0.00029881478985771537,0.00010802124597830698,99.93545532226562,0.00011441633250797167,1.7707366168906447e-06,1.803751826286316,99.61259460449219,96.59046173095703,8.912466853416845e-08,0.020355967804789543,9.008400070342759e-07,3.616925823735073e-05,1.277809739112854,0.0007504035020247102,7.432926167894038e-07,7.538333335332936e-08,0.0001547714346088469,88.14842987060547,0.006833809893578291,99.93545532226562,0.06407592445611954,0.00012595522275660187,4.093132019042969,9.691480045148637e-07,3.274804839747958e-05,99.92140197753906,0.7747567892074585,0.0005167261697351933,33.459651947021484,-5.280481338500977,0.6335431337356567,-0.04919777438044548
30,,,2018-02-21-15:32:29,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,,,2018-02-21-15:32:29,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,,,2018-02-21-15:32:29,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,,,2018-02-21-15:32:29,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,,,2018-02-21-15:32:29,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,,,2018-02-21-15:32:30,,0,0,0.016970209777355194,0.002005303278565407,0.07123441994190216,0.15092720091342926,12.252896308898926,0.002006139140576124,0.008411972783505917,0.1927075833082199,8.054468154907227,92.99640655517578,3.923802978533786e-06,0.00011573071242310107,7.965065015014261e-05,0.021886741742491722,0.0038884358946233988,3.92401222626404e-10,2.7151570975547656e-05,5.124429094394145e-07,13.992945671081543,0.0009855316020548344,0.005685865879058838,12.252896308898926,6.34682035446167,1.616329086573387e-06,1.9916871679015458e-05,1.2067638408552739e-06,7.600069693580735e-07,0.008747905492782593,5.236045126366662e-07,75.24061584472656,36.02500534057617,-9.069310188293457,-16.518369674682617,-5.320417881011963
36,,,2018-02-21-15:32:30,,0,0,0.1688850224018097,0.0008618042338639498,0.10648723691701889,0.1279546469449997,24.898908615112305,0.0008654834236949682,0.004386615473777056,0.19313882291316986,24.146808624267578,95.31782531738281,8.265472388302442e-06,5.7264178394689225e-06,5.708619937649928e-06,0.00017311373085249215,0.04081052169203758,8.130938413883348e-13,0.0009832035284489393,2.5241235768191927e-09,2.55517578125,0.03546991944313049,0.002223277697339654,24.898908615112305,13.717162132263184,3.5969068790109304e-07,0.0008953877259045839,0.00032043681130744517,2.980816861963831e-05,0.07026685029268265,9.369022677674366e-07,91.45397186279297,35.727699279785156,-6.93273401260376,-6.361109733581543,-3.945413589477539
37,,,2018-02-21-15:32:30,,0,0,0.0032453229650855064,0.0036739050410687923,0.3795277774333954,0.42082202434539795,3.153770685195923,0.003798798657953739,0.018849525600671768,0.19743210077285767,6.947072982788086,97.29371643066406,1.3639495364259346e-06,2.171129153794027e-06,1.4374777492776047e-06,0.06039416044950485,0.03273233398795128,2.4279351862332987e-09,8.90553928911686e-05,5.03412991292862e-07,0.23325856029987335,0.9287236928939819,0.001345127704553306,3.153770685195923,9.600323677062988,7.427881314470142e-07,0.00042546953773126006,2.8876993383164518e-05,9.742023394210264e-06,9.684499740600586,7.526401168966856e-10,69.06475830078125,36.816898345947266,-4.089208126068115,-3.500969409942627,-2.349452257156372
38,,,2018-02-21-15:32:30,,0,0,0.0028335175011307,0.0038660624995827675,0.26842808723449707,0.2038050889968872,2.407438278198242,0.003877697279676795,0.019043929874897003,0.19308847188949585,1.2137585878372192,97.26371002197266,2.334288069505419e-07,0.00010241661948384717,3.902754542650655e-06,0.022453580051660538,0.0011125787859782577,1.1934959331938444e-07,1.1262105545029044e-05,2.2896651241666177e-09,4.165151119232178,0.08430024981498718,0.0068463594652712345,2.407438278198242,2.22904896736145,9.452807603338442e-08,2.440223397570662e-06,5.299258918967098e-05,1.6103262169053778e-05,0.14906851947307587,2.5326150989712914e-06,77.15438842773438,36.8547248840332,-4.145876407623291,-2.3740787506103516,-2.386848211288452
39,,,2018-02-21-15:32:30,,0,0,14.234107971191406,0.00016015062283258885,5.340765346772969e-05,0.006266243290156126,50.12211608886719,0.00016153865726664662,0.0002281276392750442,0.1936361938714981,26.458280563354492,95.28109741210938,9.660856647997207e-08,4.592621553456411e-05,0.0003616033063735813,0.027398381382226944,0.06696998327970505,8.695608926245768e-07,5.180644802749157e-05,5.193803720437984e-10,79.02731323242188,0.09918757528066635,0.020718950778245926,50.12211608886719,3.1197493076324463,1.1542176707735052e-06,7.07594472260098e-06,1.4929386452422477e-05,1.2533365406852681e-05,0.18733800947666168,1.0718536032072734e-05,65.82678985595703,38.36924743652344,-6.973724842071533,-2.6965091228485107,-2.1122987270355225
40,,,2018-02-21-15:32:31,,0,0,0.001846782979555428,0.004470174666494131,0.0006311426404863596,0.19572517275810242,0.05297253280878067,0.004684259183704853,0.005227220244705677,0.19823594391345978,-27.250144958496094,95.47906494140625,4.267005351721309e-06,5.921336924075149e-05,0.0001731406373437494,0.01672171987593174,0.18928638100624084,0.00014368686242960393,1.2835897905461024e-05,3.083396950387396e-05,90.37177276611328,0.8566147685050964,0.2692263424396515,0.05297253280878067,0.18558332324028015,0.00012917576532345265,0.0007530905422754586,1.351190448417583e-08,5.997818419700707e-08,9.074778063222766e-05,1.135991738010489e-06,37.27448654174805,42.1056022644043,-6.749068260192871,1.2479761838912964,-1.4407185316085815
41,,,2018-02-21-15:32:31,,0,0,0.0018290820298716426,0.004521282389760017,0.43900784850120544,0.9271438121795654,8.533767686458305e-05,0.004939079284667969,0.022127563133835793,0.2052743285894394,-0.11867523193359375,89.9561767578125,3.908578491973458e-07,4.322597669670358e-05,8.632976005173987e-07,5.7295317674288526e-05,0.019704030826687813,4.789372542290948e-05,0.00017521495465189219,4.329294204711914,0.012709611095488071,2.509396553039551,0.21767789125442505,5.871904704690678e-07,14.856451988220215,8.533767686458305e-05,0.0006301430403254926,1.16939916083858e-10,1.520935377641308e-08,3.340540934004821e-05,3.156529419356957e-05,3.1010613441467285,45.92699432373047,-11.038175582885742,7.064696311950684,-3.4619462490081787
42,,,2018-02-21-15:32:31,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,,,2018-02-21-15:32:31,,0,0,0.007218829821795225,0.002744626719504595,0.24019011855125427,95.02810668945312,7.551492214202881,0.0027448309119790792,0.014436912722885609,0.1926877647638321,8.73261547088623,79.43580627441406,0.0009309516754001379,1.8322002404147497e-07,0.0033537987619638443,0.12533505260944366,3.707142681719233e-08,2.8794180928493063e-10,3.362370307513629e-06,2.6245122626278317e-06,0.36628907918930054,0.005770302377641201,0.0021318465005606413,7.551492214202881,91.9220199584961,0.00035014422610402107,0.040839552879333496,1.4704371054108378e-08,4.311801760081835e-08,3.2338435649871826,3.6880196119248865e-10,0.2823331952095032,46.20376205444336,-15.243011474609375,15.99382209777832,-21.569101333618164
44,,,2018-02-21-15:32:31,,0,0,0.0018291240558028221,0.0045292009599506855,0.9804075360298157,98.75672912597656,0.001293626963160932,0.005895770620554686,0.018485751003026962,0.23430241644382477,29.412761688232422,82.38628387451172,1.7928641682374291e-06,8.545626769773662e-06,4.7250097850337625e-05,3.56694215497555e-07,4.094013274880126e-05,5.471115747945898e-12,1.3571068848250434e-05,7.630740165710449,0.06164875254034996,7.841241359710693,0.1551024317741394,0.00011610801448114216,99.99923706054688,0.001293626963160932,0.007237543351948261,4.405073070756771e-07,1.964870307347155e-06,73.77342224121094,3.126211140624946e-06,2.4471933841705322,43.61320877075195,-14.286293029785156,11.044666290283203,-10.45333194732666
45,,,2018-02-21-15:32:32,,0,0,0.0018293681787326932,0.004539531655609608,0.4231189787387848,98.49920654296875,0.0009779153624549508,0.005358424969017506,0.020327458158135414,0.21814583241939545,-0.0263214111328125,95.04988861083984,2.1357877244554402e-08,0.0006512435502372682,1.3010348709485697e-07,3.7650693229807075e-08,3.462248514551902e-06,3.3982903158147337e-09,1.2424117812770419e-05,2.5790198421304922e-08,0.08962951600551605,4.975245475769043,0.0007010253029875457,0.0009779153624549508,98.20357513427734,9.195139136863872e-05,0.050548307597637177,4.023704747169177e-08,2.4248370777968375e-07,5.013460480096654e-11,0.0016425817739218473,0.1325908750295639,41.85264205932617,-7.225037097930908,-1.3013395071029663,-3.562403678894043
46,,,2018-02-21-15:32:32,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,,,2018-02-21-15:32:32,,0,0,0.0018130062380805612,0.004596864804625511,0.42563244700431824,0.19271016120910645,0.24282754957675934,0.004579551517963409,0.023867297917604446,0.1957060694694519,-0.00292205810546875,97.97891998291016,1.4666018399722702e-09,0.24282754957675934,1.1690980272760498e-06,2.7355301183973335e-12,1.3395240330282832e-06,2.4384155139500763e-08,0.0002877063525374979,4.161813194514252e-05,0.00849101785570383,0.01881795935332775,0.0005726271192543209,4.264045561086505e-09,0.001793612726032734,1.2686506067893788e-08,0.00020079949172213674,7.599359150844975e-07,1.9554524897102965e-06,1.5760164007172506e-10,0.7756207585334778,1.4364326489157975e-05,44.1689338684082,-2.5944101810455322,-29.068069458007812,-6.473401069641113
48,,,2018-02-21-15:32:32,,0,0,0.001828845008276403,0.004544486757367849,0.3960522413253784,0.846920371055603,0.0037519014440476894,0.0045425500720739365,0.02361936867237091,0.19278857111930847,-0.24816131591796875,94.9920883178711,1.8574555227246492e-09,0.0037519014440476894,0.020766140893101692,1.730350192019614e-07,9.55438008531928e-06,3.3942581012524897e-07,7.638395800313447e-06,6.040866537659895e-06,1.002570390701294,0.01454249769449234,0.0001266004837816581,2.6971049010171555e-05,13.997068405151367,2.2555326495421468e-07,0.0014923785347491503,1.9199023881810717e-07,5.268862150842324e-05,0.14718039333820343,0.014505437575280666,0.0010824257042258978,39.39387893676758,7.286123275756836,-34.68259048461914,-4.228349208831787
49,,,2018-02-21-15:32:32,,0,0,0.0018277238123118877,0.004618558567017317,0.3795209228992462,0.20736725628376007,0.020525960251688957,0.004544716328382492,0.023381192237138748,0.19297830760478973,-0.4788055419921875,97.24182891845703,7.117421763069842e-09,0.020525960251688957,0.0052792695350945,4.289879507268779e-05,4.1116830828968887e-08,5.604645707535383e-07,6.921991007402539e-05,3.1044753541209502e-06,1.5905989408493042,0.01204924751073122,6.448868225561455e-05,9.101268005906604e-06,0.6931052207946777,5.260133217888097e-09,0.0008264609496109188,1.2350379620329477e-05,7.894763257354498e-05,2.675117457329179e-06,0.5441708564758301,0.0017259942833334208,41.31767654418945,4.186830997467041,-32.597740173339844,-3.633197546005249
