frame_number, orig_local_time, orig_local_time2, local_time, game_elapsed_time, time_diff, inter_data_frame_number,emotion-1,emotion-2,emotion-3,emotion-4,emotion-5,emotion-6,emotion-7,emotion-8,emotion-9,expression-1,expression-2,expression-3,expression-4,expression-5,expression-6,expression-7,expression-8,expression-9,expression-10,expression-11,expression-12,expression-13,expression-14,expression-15,expression-16,expression-17,expression-18,expression-19,expression-20,expression-21,measurement-1,measurement-2,measurement-3,measurement-4
11,,,2018-02-24-11:23:14,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,,,2018-02-24-11:23:14,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,,,2018-02-24-11:23:14,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,,,2018-02-24-11:23:15,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,,,2018-02-24-11:23:15,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,,,2018-02-24-11:23:15,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,,,2018-02-24-11:23:15,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,,,2018-02-24-11:23:15,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,,,2018-02-24-11:23:15,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,,,2018-02-24-11:23:15,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,,,2018-02-24-11:23:16,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,,,2018-02-24-11:23:16,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,,,2018-02-24-11:23:16,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,,,2018-02-24-11:23:16,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,,,2018-02-24-11:23:16,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,,,2018-02-24-11:23:16,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.894739151000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.35990905761719,29.96552848815918,6.1494951248168945,-2.5707554817199707
27,,,2018-02-24-11:23:16,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,,,2018-02-24-11:23:17,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,,,2018-02-24-11:23:17,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,,,2018-02-24-11:23:17,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93668746948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.64997100830078,25.55525016784668,3.011836528778076,-5.551769733428955
31,,,2018-02-24-11:23:17,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,,,2018-02-24-11:23:17,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,,,2018-02-24-11:23:17,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.496185302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.40727233886719,28.184907913208008,3.222400665283203,-9.217314720153809
34,,,2018-02-24-11:23:17,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,,,2018-02-24-11:23:18,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,,,2018-02-24-11:23:18,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,,,2018-02-24-11:23:18,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,,,2018-02-24-11:23:18,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,,,2018-02-24-11:23:18,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,,,2018-02-24-11:23:18,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,,,2018-02-24-11:23:19,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,,,2018-02-24-11:23:19,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,,,2018-02-24-11:23:19,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,,,2018-02-24-11:23:19,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,,,2018-02-24-11:23:19,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,,,2018-02-24-11:23:19,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,,,2018-02-24-11:23:20,,0,1,0.001829062937758863,0.004540380090475082,0.42585763335227966,0.1997421681880951,0.0003241865197196603,0.004539843648672104,0.02403099462389946,0.19267740845680237,-0.00125885009765625,51.858070373535156,8.007198630366474e-06,0.0003241865197196603,0.004043886438012123,4.030348103867265e-12,2.0944386051269248e-05,3.3120795706054196e-06,1.4288480087998323e-06,0.0661201924085617,0.00010415432188892737,5.940301406326398e-08,7.664632448722841e-07,1.9373011461915664e-15,0.33977633714675903,5.120678906678222e-06,0.0008278382592834532,1.76668763174348e-07,8.425309351878241e-05,1.0923849913524464e-06,1.5030159408735422e-11,8.914868772080808e-07,40.51460266113281,21.62821388244629,-2.8628952503204346,-1.8526006937026978
48,,,2018-02-24-11:23:20,,0,1,0.0018263543024659157,0.004548740107566118,0.42585277557373047,0.22188955545425415,0.04109041765332222,0.0045462120324373245,0.024008575826883316,0.19317808747291565,-0.0359649658203125,73.79523468017578,2.075174920790346e-09,0.04109041765332222,0.11695743352174759,1.0872547306917113e-10,0.0014011713210493326,5.9122074162587523e-05,1.0467302899996866e-06,0.014708423987030983,0.0005566058680415154,4.4764570361621736e-07,1.9980332126579015e-06,1.9429203797043104e-13,1.331537127494812,0.000498832028824836,0.0026189517229795456,8.749540825192526e-08,0.0002356033946853131,1.6347801192750921e-06,1.79409953560139e-09,7.96996744156786e-08,39.91788864135742,16.8232364654541,-3.417987108230591,-2.514758586883545
49,,,2018-02-24-11:23:20,,0,1,0.001828583306632936,0.004569060634821653,0.425861120223999,0.19770872592926025,0.007563539780676365,0.004541232716292143,0.024030284956097603,0.19278031587600708,-0.0575714111328125,70.20660400390625,1.2056037235197437e-07,0.007563539780676365,0.18914461135864258,1.0325600097171872e-10,0.0022058230824768543,0.00020950130419805646,9.019287062983494e-06,3.054224362131208e-05,4.509340669756057e-06,9.434241974304314e-07,1.9098548875717825e-07,9.800482060823897e-15,0.2432793825864792,2.6457075364305638e-05,0.07611198723316193,3.8116145795186185e-09,1.1126355275337119e-05,3.7214142594166333e-06,4.112971225822548e-07,5.531232545763487e-06,38.87530517578125,17.714221954345703,-0.7988924384117126,-4.552426338195801
50,,,2018-02-24-11:23:20,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,,,2018-02-24-11:23:20,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,,,2018-02-24-11:23:20,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,,,2018-02-24-11:23:21,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,,,2018-02-24-11:23:21,,0,1,0.001829042099416256,0.004543771501630545,0.4258607029914856,0.19267401099205017,0.0006683149840682745,0.004539817571640015,0.02403106540441513,0.19268153607845306,-0.00780487060546875,94.58766174316406,1.4475288745430248e-09,0.0006683149840682745,0.024929337203502655,1.5493698338198136e-11,2.0244174265826587e-06,0.0004589623713400215,3.986103365605231e-06,0.0027451268397271633,1.4292063532650445e-08,8.127398132273811e-07,2.6481565829072906e-09,1.4253091166083892e-14,2.4770168238319457e-05,4.1094426705967635e-07,0.27678629755973816,1.4029456707476129e-08,0.00010026372910942882,6.458571011336289e-09,2.8639433935495617e-07,1.3942844816483557e-05,43.5937385559082,7.695766925811768,0.5652942657470703,1.7313297986984253
55,,,2018-02-24-11:23:21,,0,1,0.001829077024012804,0.004549013450741768,0.4258607029914856,0.1926787942647934,0.000141381926368922,0.004539691377431154,0.024031545966863632,0.19267521798610687,-0.01720428466796875,95.78564453125,7.278025293544488e-09,0.000141381926368922,0.055589012801647186,1.1645823860817472e-06,2.2064175482228165e-06,0.0007632069173268974,1.0242419193673413e-05,77.39912414550781,7.417563230305291e-10,6.90310798745486e-07,3.637748102747196e-09,2.7306065394916423e-14,0.00026182527653872967,8.286838237836491e-08,0.012592019513249397,8.091212144734072e-09,0.0016703334404155612,2.9860014461036144e-09,2.2759463647048506e-08,5.662876901624259e-06,45.759559631347656,6.381923198699951,-2.3535256385803223,10.793787002563477
56,,,2018-02-24-11:23:21,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,,,2018-02-24-11:23:21,,0,1,0.001829085755161941,0.0045398082584142685,0.4258607029914856,0.1931895911693573,3.227940169381327e-06,0.004539769608527422,0.024031201377511024,0.19267383217811584,-0.00018310546875,93.06178283691406,1.150918023995473e-06,2.5496901812083195e-10,0.00011003122926922515,7.510648458719515e-08,7.20525292763341e-08,0.00019039129256270826,3.791846756939776e-05,12.092266082763672,1.262731022175223e-12,8.370968862436712e-05,1.7216000003372756e-07,2.826486657572791e-12,0.02522398717701435,3.227940169381327e-06,0.270772248506546,1.981971742281985e-08,2.083795749285855e-07,1.3747712820574853e-12,3.928280478682211e-10,2.4426356048934394e-06,48.74000930786133,9.018906593322754,-1.2656809091567993,19.512601852416992
58,,,2018-02-24-11:23:22,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,,,2018-02-24-11:23:22,,0,1,0.001829085755161941,0.004545748233795166,0.42586150765419006,0.19289284944534302,3.61670863640029e-05,0.004539185669273138,0.0240335613489151,0.1926734745502472,-0.01355743408203125,93.0964126586914,4.562869889923604e-06,1.2033706298097968e-07,0.0357443131506443,2.7950827416467483e-11,5.0389926400384866e-06,0.003983495756983757,8.044073911150917e-05,1.5469201803207397,5.447908901887351e-14,1.6458241134387208e-06,2.917067263297213e-07,2.63697185831982e-13,0.010727956891059875,3.61670863640029e-05,7.317008972167969,5.386484036584704e-10,8.834114851197228e-06,1.4081838993484919e-12,1.226115386998572e-07,7.796718819008674e-06,50.060691833496094,8.992022514343262,2.341440200805664,20.20870018005371
60,,,2018-02-24-11:23:22,,0,1,0.0018290838925167918,0.004539834335446358,0.4258732199668884,0.1929037719964981,0.0006737724761478603,0.004539661109447479,0.024031683802604675,0.19267356395721436,-0.00107574462890625,93.85316467285156,1.653505205467809e-05,1.3313742108778115e-08,0.00020317807502578944,2.998708920065596e-11,1.487280997025664e-06,0.0009302736725658178,7.681171700824052e-05,2.563400983810425,2.1838508377971383e-13,5.935674926149659e-05,3.985447563081834e-07,3.105832377305745e-13,0.011262541636824608,0.0006737724761478603,8.75658130645752,2.4794974406994186e-10,2.5445601750107016e-06,6.392569850202645e-14,2.8735205432894873e-06,3.6432388696994167e-06,50.4672966003418,8.371033668518066,1.8539314270019531,21.58916664123535
61,,,2018-02-24-11:23:22,0.13409423828125,0,1,0.001829085755161941,0.004539960063993931,0.4259217381477356,0.19274885952472687,0.0033027022145688534,0.004539709072560072,0.02403145469725132,0.1926741898059845,-0.00218963623046875,94.16429901123047,1.5834075384191237e-06,1.2201622894281172e-06,0.00021836708765476942,5.109919648874084e-13,1.1181135960214306e-05,0.0006514720735140145,4.998873919248581e-05,0.6198792457580566,4.5209743202790156e-14,0.00013348994252737612,4.757088589713021e-08,1.5081668552907601e-12,0.003686926094815135,0.0033027022145688534,84.43553161621094,1.8574980442664923e-09,4.461202024685917e-06,4.94430139733916e-14,0.0008874637424014509,1.231867827300448e-05,50.58992004394531,8.094765663146973,0.2823825478553772,21.978429794311523
62,,,2018-02-24-11:23:22,0.3352363109588623,0,1,0.001829085755161941,0.004540830384939909,0.4258619248867035,0.19579653441905975,6.281663081608713e-05,0.004539669957011938,0.02403152361512184,0.19267356395721436,-0.00250244140625,94.93960571289062,3.823837175787048e-07,1.0806060117829475e-06,0.006144682411104441,2.9298707015200376e-14,2.7184264581592288e-06,0.0007707884069532156,0.00028463717899285257,8.378153800964355,3.399477964752262e-12,5.241823146207025e-06,4.4224300665973715e-08,4.286970518158073e-12,0.15162663161754608,6.281663081608713e-05,6.841213226318359,1.8702561721539723e-10,3.15382749249693e-05,4.277767376437147e-11,1.462371557181541e-07,5.2640705689555034e-05,49.78580856323242,7.341023921966553,2.371760845184326,17.069591522216797
63,,,2018-02-24-11:23:22,0.46794986724853516,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,,,2018-02-24-11:23:23,0.5991055965423584,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,,,2018-02-24-11:23:23,0.797288179397583,0,1,0.001829085755161941,0.0045410641469061375,0.4258629083633423,0.25900429487228394,8.598828571848571e-05,0.004539799876511097,0.024031156674027443,0.19267374277114868,-0.0005645751953125,98.20571899414062,4.8827855607669335e-06,1.1309889487165492e-06,0.0016915637534111738,0.00039088819175958633,9.770141332410276e-06,2.2487167825602228e-06,1.5285626432159916e-05,7.92095947265625,1.834129202682444e-12,6.352593482006341e-05,7.129059440558194e-07,8.742880009370013e-13,2.7907066345214844,8.598828571848571e-05,6.5813703536987305,2.888176142690213e-09,8.157126103469636e-06,9.053913729850649e-10,0.006561776623129845,0.007290646433830261,50.259117126464844,1.9876919984817505,3.0389063358306885,12.15506649017334
66,,,2018-02-24-11:23:23,0.9793663024902344,0,1,0.0018290838925167918,0.004540873691439629,0.42587971687316895,0.20113621652126312,0.0007084652897901833,0.004539847373962402,0.024030927568674088,0.19267521798610687,-0.0007781982421875,98.38734436035156,8.350534699275158e-06,6.651863714068895e-06,0.0013814718695357442,2.0287627194193192e-05,1.9681941921589896e-05,7.354093156664021e-08,1.9447150407359004e-05,50.884010314941406,5.001840955309866e-13,0.0003470180672593415,8.196248302283493e-08,1.37184805616003e-12,0.40536773204803467,0.0007084652897901833,4.399765491485596,4.57232651740469e-08,1.6741574881962151e-06,2.2175499284071698e-11,0.005671558436006308,0.02131005935370922,51.1676139831543,-1.4448448419570923,1.771633505821228,10.952203750610352
67,,,2018-02-24-11:23:23,1.1579596996307373,0,1,0.001829085755161941,0.00456157186999917,0.42589282989501953,0.19396159052848816,0.001731462893076241,0.004539890680462122,0.024030745029449463,0.19267696142196655,-0.00156402587890625,98.6721420288086,5.383103029998892e-07,7.291889232874382e-06,0.002239110879600048,0.0011038176016882062,5.290609260555357e-05,3.315989260954666e-08,2.985983701364603e-05,2.1680309772491455,1.0176176307857832e-12,0.0006248351419344544,4.9425626258425837e-08,1.874200230775336e-12,0.06283541768789291,0.001731462893076241,6.064349174499512,6.541652197711301e-08,5.932653493800899e-06,4.7121188895271615e-11,0.14121891558170319,0.01040162518620491,50.859474182128906,-0.4588286280632019,-0.4068223237991333,8.437358856201172
